netflix_id,title,image,imdb_rating,url,content_type,show_type,season_number,year,tv_rating,description,genre,cast,director,duration,language,updated_db,item_category
419733,The Dark Crystal,https://www.whats-on-netflix.com/wp-content/uploads/covers/thedarkcrystal.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=419733,,Movie,,1982,PG,"In this mythical tale, Jen, the last of the Gelfling race, is charged with healing the Crystal of Truth after its mutilation sets off an era of terror.","Adventure, Family, Fantasy","Jim Henson, Kathryn Mullen, Frank Oz, Dave Goelz","Jim Henson, Frank Oz",93 min,English,"Mar 28, 2020",What’s New on Netflix
433193,Deliverance,https://www.whats-on-netflix.com/wp-content/uploads/covers/deliverance.jpeg,7.7/10,https://www.whats-on-netflix.com/clickout?netflixid=433193,,Movie,,1972,R,A canoeing trip down a Georgia river turns sinister when redneck locals descend on a group of friends and force them to kill or be killed.,"Adventure, Drama, Thriller","Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox",John Boorman,109 min,English,"Mar 28, 2020",What’s New on Netflix
445422,The Dirty Dozen,https://www.whats-on-netflix.com/wp-content/uploads/covers/thedirtydozen.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=445422,,Movie,,1967,TV-14,"In this Academy Award-winning World War II flick, a U.S. Army major is tasked with turning a group of conscripted convicts into a crack fighting unit.","Action, Adventure, War","Lee Marvin, Ernest Borgnine, Charles Bronson, Jim Brown",Robert Aldrich,150 min,English,"Mar 28, 2020",What’s New on Netflix
445522,Dirty Harry,https://www.whats-on-netflix.com/wp-content/uploads/covers/dirtyharry.jpeg,7.7/10,https://www.whats-on-netflix.com/clickout?netflixid=445522,,Movie,,1971,R,"When a madman dubbed ""The Scorpio Killer"" terrorizes San Francisco, hard-boiled cop Harry Callahan is tasked with hunting down the psychopath.","Action, Crime, Thriller","Clint Eastwood, Harry Guardino, Reni Santoni, John Vernon",Don Siegel,102 min,English,"Mar 28, 2020",What’s New on Netflix
449931,Doctor Zhivago,https://www.whats-on-netflix.com/wp-content/uploads/covers/doctorzhivago.jpeg,8.0/10,https://www.whats-on-netflix.com/clickout?netflixid=449931,,Movie,,1965,PG-13,A young physician and his beautiful mistress get swept up in the danger and drama of the Bolshevik Revolution in this Oscar-winning epic.,"Drama, Romance, War","Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger",David Lean,197 min,English,"Mar 28, 2020",What’s New on Netflix
452508,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,https://www.whats-on-netflix.com/wp-content/uploads/covers/dontbeamenacetosouthcentralwhiledrinkingyourjuiceinthehood.jpeg,6.6/10,https://www.whats-on-netflix.com/clickout?netflixid=452508,,Movie,,1996,R,"In this goofy send-up of the gritty urban movies of the early 1990s, Ashtray moves to South Central L.A. and falls in with his gang-banging cousin.","Comedy, Crime","Shawn Wayans, Marlon Wayans, Tracey Cherelle Jones, Chris Spencer",Paris Barclay,89 min,English,"Mar 28, 2020",What’s New on Netflix
461590,Driving Miss Daisy,https://www.whats-on-netflix.com/wp-content/uploads/covers/drivingmissdaisy.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=461590,,Movie,,1989,PG,"After strong-willed widow Miss Daisy crashes her car, she reluctantly hires a chauffeur, and the two strike up an unexpected friendship.",Drama,"Morgan Freeman, Jessica Tandy, Dan Aykroyd, Patti LuPone",Bruce Beresford,99 min,English,"Mar 28, 2020",What’s New on Netflix
464246,Dumb and Dumber,https://www.whats-on-netflix.com/wp-content/uploads/covers/dumbanddumber.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=464246,,Movie,,1994,PG-13,A pair of deliriously dim-witted pals go on a madcap cross-country road trip to return a briefcase full of cash to its rightful owner.,Comedy,"Jim Carrey, Jeff Daniels, Lauren Holly, Mike Starr","Peter Farrelly, Bobby Farrelly",107 min,English,"Mar 28, 2020",What’s New on Netflix
484369,The Evil Dead,https://www.whats-on-netflix.com/wp-content/uploads/covers/theevildead.jpeg,7.5/10,https://www.whats-on-netflix.com/clickout?netflixid=484369,,Movie,,1981,NC-17,"During a stop at a remote cabin deep within the woods, a group of teens begins turning into flesh-eating zombies in director Sam Raimi's cult classic.",Horror,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker",Sam Raimi,85 min,English,"Mar 28, 2020",What’s New on Netflix
485218,Executive Decision,https://www.whats-on-netflix.com/wp-content/uploads/covers/executivedecision.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=485218,,Movie,,1996,R,"When terrorists hijack a 747 and turn it into a nerve gas bomb aimed at Washington, D.C., commandos use an experimental plane to try to stop them.","Action, Adventure, Thriller","Kurt Russell, Steven Seagal, Halle Berry, John Leguizamo",Stuart Baird,133 min,English,"Mar 28, 2020",What’s New on Netflix
498716,Ferris Bueller's Day Off,https://www.whats-on-netflix.com/wp-content/uploads/covers/ferrisbuellersdayoff.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=498716,,Movie,,1986,PG-13,"Ferris convinces his entire school he's at death's door, then hits the streets of Chicago with his girlfriend and best friend for a day of fun.",Comedy,"Matthew Broderick, Alan Ruck, Mia Sara, Jeffrey Jones",John Hughes,103 min,English,"Mar 28, 2020",What’s New on Netflix
506464,The First Wives Club,https://www.whats-on-netflix.com/wp-content/uploads/covers/thefirstwivesclub.jpeg,6.4/10,https://www.whats-on-netflix.com/clickout?netflixid=506464,,Movie,,1996,PG,"Following a friend's suicide after her husband dumps her for a younger model, three women plot payback against their two-timing exes.",Comedy,"Goldie Hawn, Bette Midler, Diane Keaton, Maggie Smith",Hugh Wilson,103 min,English,"Mar 28, 2020",What’s New on Netflix
516788,Forbidden Planet,https://www.whats-on-netflix.com/wp-content/uploads/covers/forbiddenplanet.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=516788,,Movie,,1956,G,"A pulp-fiction sci-fi classic, Forbidden Planet stars Leslie Nielsen as a heroic starship captain who finds the paradise planet Altair-IV.","Action, Adventure, Sci-Fi, Thriller","Walter Pidgeon, Anne Francis, Leslie Nielsen, Warren Stevens",Fred M. Wilcox,98 min,English,"Mar 28, 2020",What’s New on Netflix
520489,Four Weddings and a Funeral,https://www.whats-on-netflix.com/wp-content/uploads/covers/fourweddingsandafuneral.jpeg,7.1/10,https://www.whats-on-netflix.com/clickout?netflixid=520489,,Movie,,1994,R,"A commitment-phobic Brit tries to reconnect with an alluring American who's about to make a seemingly awful mistake by marrying a wealthy, boring man.","Comedy, Drama, Romance","Hugh Grant, James Fleet, Simon Callow, John Hannah",Mike Newell,117 min,English,"Mar 28, 2020",What’s New on Netflix
523650,Free Willy,https://www.whats-on-netflix.com/wp-content/uploads/covers/freewilly.jpeg,5.9/10,https://www.whats-on-netflix.com/clickout?netflixid=523650,,Movie,,1993,PG,"Ordered to clean up the graffiti he painted at a marine theme park, a troubled young boy unexpectedly bonds with a killer whale on exhibit.","Adventure, Drama, Family","Jason James Richter, Lori Petty, Jayne Atkinson, August Schellenberg",Simon Wincer,112 min,English,"Mar 28, 2020",What’s New on Netflix
542137,Gigi,https://www.whats-on-netflix.com/wp-content/uploads/covers/gigi.jpeg,6.7/10,https://www.whats-on-netflix.com/clickout?netflixid=542137,,Movie,,1958,G,Gigi's an avant-garde French waif being groomed as the fille de joie of affluent and handsome Gaston. Soon Gigi metamorphoses into a stunning beauty.,"Comedy, Musical, Romance","Leslie Caron, Maurice Chevalier, Louis Jourdan, Hermione Gingold",Vincente Minnelli,115 min,English,"Mar 28, 2020",What’s New on Netflix
562050,Gremlins,https://www.whats-on-netflix.com/wp-content/uploads/covers/gremlins.jpeg,7.3/10,https://www.whats-on-netflix.com/clickout?netflixid=562050,,Movie,,1984,PG,A man brings home a cute creature as a Christmas present for his son that spawns a horrifying army of devilish -- and dangerous -- little beasts.,"Comedy, Fantasy, Horror","Hoyt Axton, John Louie, Keye Luke, Don Steele",Joe Dante,106 min,English,"Mar 28, 2020",What’s New on Netflix
563104,Groundhog Day,https://www.whats-on-netflix.com/wp-content/uploads/covers/groundhogday.jpeg,8.0/10,https://www.whats-on-netflix.com/clickout?netflixid=563104,,Movie,,1993,PG,"Sent to cover the annual ritual of groundhog Punxsutawney Phil, a self-centered TV weatherman mysteriously begins living the same day again and again.","Comedy, Fantasy, Romance","Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky",Harold Ramis,101 min,English,"Mar 28, 2020",What’s New on Netflix
564122,Guess Who's Coming to Dinner,https://www.whats-on-netflix.com/wp-content/uploads/covers/guesswhoscomingtodinner.jpeg,7.8/10,https://www.whats-on-netflix.com/clickout?netflixid=564122,,Movie,,1967,TV-PG,Two wealthy Californians consider themselves progressive until their daughter brings home a black fiance amidst tense race relations in the 1960s.,"Comedy, Drama","Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton",Stanley Kramer,108 min,English,"Mar 28, 2020",What’s New on Netflix
5670479,The Mask of Zorro,https://www.whats-on-netflix.com/wp-content/uploads/covers/themaskofzorro.jpeg,6.7/10,https://www.whats-on-netflix.com/clickout?netflixid=5670479,,Movie,,1998,PG-13,"An aging Zorro passes the torch to a young successor, schooling him in discipline and training him to take up the sword against crooked officials.","Action, Adventure, Comedy, Romance, Thriller, Western","José María de Tavira, Diego Sieres, Emiliano Guerra, Yolanda Orizaga",Martin Campbell,136 min,English,"Mar 28, 2020",What’s New on Netflix
569355,Hamburger Hill,https://www.whats-on-netflix.com/wp-content/uploads/covers/hamburgerhill.jpeg,6.7/10,https://www.whats-on-netflix.com/clickout?netflixid=569355,,Movie,,1987,R,The Vietnam War's horrors come brutally to life through the eyes of American soldiers trying to take a heavily fortified hill under Vietcong control.,"Action, Drama, Thriller, War","Anthony Barrile, Michael Boatman, Don Cheadle, Michael Dolan",John Irvin,110 min,English,"Mar 28, 2020",What’s New on Netflix
60000209,The Talented Mr. Ripley,https://www.whats-on-netflix.com/wp-content/uploads/covers/thetalentedmrripley.jpeg,7.4/10,https://www.whats-on-netflix.com/clickout?netflixid=60000209,,Movie,,1999,R,"A charming sociopath maneuvers into the lush life of a young heir. But as he embraces the posh lifestyle, he'll stop at nothing to hold onto it.","Crime, Drama, Thriller","Matt Damon, Gwyneth Paltrow, Jude Law, Cate Blanchett",Anthony Minghella,139 min,English,"Mar 28, 2020",What’s New on Netflix
60000393,Final Destination,https://www.whats-on-netflix.com/wp-content/uploads/covers/finaldestination.jpeg,6.7/10,https://www.whats-on-netflix.com/clickout?netflixid=60000393,,Movie,,2000,R,"After narrowly avoiding a fatal plane explosion, a group of seemingly lucky teen classmates finds that Death is not so easily cheated.","Horror, Thriller","Devon Sawa, Ali Larter, Kerr Smith, Kristen Cloke",James Wong,98 min,English,"Mar 28, 2020",What’s New on Netflix
60000407,American Beauty,https://www.whats-on-netflix.com/wp-content/uploads/covers/americanbeauty.jpeg,8.3/10,https://www.whats-on-netflix.com/clickout?netflixid=60000407,,Movie,,1999,R,"While struggling to endure his tightly wound wife, an unfulfilling job and a surly teen, a man becomes obsessed with one of his daughter's friends.",Drama,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley",Sam Mendes,122 min,English,"Mar 28, 2020",What’s New on Netflix
60000409,Snow Day,https://www.whats-on-netflix.com/wp-content/uploads/covers/snowday.jpeg,5.1/10,https://www.whats-on-netflix.com/clickout?netflixid=60000409,,Movie,,2000,PG,"When a snow day shuts down the whole town, the Wheeler family cuts loose. Hal makes a play for the most popular girl in his school, 10-year-old Natalie takes on the dreaded snowplow man, and Dad gets into a showdown with a rival meteorologist.","Adventure, Comedy, Family","Chris Elliott, Mark Webber, Jean Smart, Schuyler Fisk",Chris Koch,89 min,English,"Mar 28, 2020",What’s New on Netflix
60000415,Scream 3,https://www.whats-on-netflix.com/wp-content/uploads/covers/scream3.jpeg,5.6/10,https://www.whats-on-netflix.com/clickout?netflixid=60000415,,Movie,,2000,R,"This installment of the tongue-in-cheek horror franchise finds Sidney Prescott once again battling a crazed killer this time, on a movie set.","Horror, Mystery","Liev Schreiber, Beth Toussaint, Roger Jackson, Kelly Rutherford",Wes Craven,116 min,English,"Mar 28, 2020",What’s New on Netflix
60000427,Any Given,https://www.whats-on-netflix.com/wp-content/uploads/covers/anygiven.jpeg,6.9/10,https://www.whats-on-netflix.com/clickout?netflixid=60000427,,Movie,,1999,R,"Director Oliver Stone crafts this look at the gritty world of pro football, capturing the trials and tribulations of the fictional Miami Sharks.","Drama, Sport","Al Pacino, Cameron Diaz, Dennis Quaid, James Woods",Oliver Stone,162 min,English,"Mar 28, 2020",What’s New on Netflix
60000440,Magnolia,https://www.whats-on-netflix.com/wp-content/uploads/covers/magnolia.jpeg,8.0/10,https://www.whats-on-netflix.com/clickout?netflixid=60000440,,Movie,,1999,R,"Through chance, human action, past history and divine intervention, an eclectic cast of characters weaves and warps through each other's lives.",Drama,"Pat Healy, Genevieve Zweig, Mark Flanagan, Neil Flynn",Paul Thomas Anderson,188 min,English,"Mar 28, 2020",What’s New on Netflix
60000480,Mansfield Park,https://www.whats-on-netflix.com/wp-content/uploads/covers/mansfieldpark.jpeg,7.1/10,https://www.whats-on-netflix.com/clickout?netflixid=60000480,,Movie,,1999,PG-13,"A poor heroine is sent to live with wealthy relatives in 1800s England, where her wit and writing talent find the room, and circumstance, to grow.","Comedy, Drama, Romance","Hannah Taylor Gordon, Talya Gordon, Lindsay Duncan, Bruce Byron",Patricia Rozema,112 min,English,"Mar 28, 2020",What’s New on Netflix
60000577,Grease,https://www.whats-on-netflix.com/wp-content/uploads/covers/grease.jpeg,7.2/10,https://www.whats-on-netflix.com/clickout?netflixid=60000577,,Movie,,1978,PG-13,John Travolta and Olivia Newton-John star in this hit musical comedy about a greaser and the good girl he falls for -- much to his friends' chagrin.,"Musical, Romance","John Travolta, Olivia Newton-John, Stockard Channing, Jeff Conaway",Randal Kleiser,110 min,English,"Mar 28, 2020",What’s New on Netflix
60000861,American Psycho,https://www.whats-on-netflix.com/wp-content/uploads/covers/americanpsycho.jpeg,7.6/10,https://www.whats-on-netflix.com/clickout?netflixid=60000861,,Movie,,2000,R,"With chiseled good looks that belie his insanity, a businessman takes pathological pride in yuppie pursuits and indulges in sudden homicidal urges.","Crime, Drama","Christian Bale, Justin Theroux, Josh Lucas, Bill Sage",Mary Harron,101 min,English,"Mar 28, 2020",What’s New on Netflix
60000870,Scary Movie,https://www.whats-on-netflix.com/wp-content/uploads/covers/scarymovie.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=60000870,,Movie,,2000,R,"The Wayans brothers spoof some of Hollywood's biggest blockbusters, including Scream, I Know What You Did Last Summer, The Matrix and American Pie.",Comedy,"Carmen Electra, Dave Sheridan, Frank B. Moore, Giacomo Baessato",Keenen Ivory Wayans,88 min,English,"Mar 28, 2020",What’s New on Netflix
60000878,Where the Money Is,https://www.whats-on-netflix.com/wp-content/uploads/covers/wherethemoneyis.jpeg,6.2/10,https://www.whats-on-netflix.com/clickout?netflixid=60000878,,Movie,,2000,PG-13,"Paul Newman proves he's still got prodigious acting chops, playing an aging bank robber who may have one last job in him. Faking a stroke, the incarcerated Newman is transferred to a nursing home and the care of a skeptical nurse.","Drama, Comedy, Crime","Paul Newman, Linda Fiorentino, Dermot Mulroney, Susan Barnes",Marek Kanievska,89 min,English,"Mar 28, 2020",What’s New on Netflix
